epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,34.4096,0.91566,0.96021,1.01872,0,0,0,0,0,125.75,0,0.000370447,0.000370447,0.000370447
70,34.9079,1.05425,1.0726,1.10265,0,0,0,0,0,125.75,0,0.000364508,0.000364508,0.000364508
71,35.3725,0.78165,0.92032,0.98443,0,0,0,0,0,135.625,0,0.000358238,0.000358238,0.000358238
72,35.8396,0.82037,0.91988,1.02603,0,0,0,0,0,135.625,0,0.000351639,0.000351639,0.000351639
73,36.2824,0.68797,0.79511,0.99015,0,0,0,0,0,135.625,0,0.000344709,0.000344709,0.000344709
74,36.7356,0.85009,0.9245,1.0287,0,0,0,0,0,135.625,0,0.000337449,0.000337449,0.000337449
75,37.1898,0.85353,0.9702,0.99785,0,0,0,0,0,135.625,0,0.000329859,0.000329859,0.000329859
76,37.6527,0.89835,0.93924,1.0488,0,0,0,0,0,135.625,0,0.000321939,0.000321939,0.000321939
77,38.1381,1.04757,1.07683,1.12281,0,0,0,0,0,166.75,0,0.000313689,0.000313689,0.000313689
78,38.6396,1.02484,1.14535,1.1416,0,0,0,0,0,166.75,0,0.000305109,0.000305109,0.000305109
79,39.5907,0.85413,0.9999,1.00488,0,0,0,0,0,166.75,0,0.000296199,0.000296199,0.000296199
